#
# ABINIT package : DOS file
#
# nsppol = 1, nkpt = 1012, nband(1)=   7
# Smearing technique, occopt = 3, tsmear= 0.001 Hartree, tphysel= 0.000 Hartree
# For identification : eigen(1:3)=  -0.632  -0.443  -0.442
#
# Fermi energy :      -0.26524251
#
# The DOS (in electrons/Hartree/cell) and integrated DOS (in electrons/cell),
# as well as the DOS with tsmear halved and doubled, are computed,
# at  1101 energies (in Hartree) covering the interval
# between   -0.7000 and    0.4000 Hartree by steps of 0.00100 Hartree.
#
#    #   energy        DOS       Integr. DOS        DOS           DOS
#                                               (tsmear/2)    (tsmear*2)
 1004   0.304      1.817326     13.979658         2.721         1.684
 1005   0.305      1.696480     13.981442         1.772         1.637
 1006   0.306      1.519856     13.983032         0.766         1.584
 1007   0.307      1.658943     13.984597         1.517         1.515
 1008   0.308      1.843581     13.986367         2.647         1.411
 1009   0.309      1.640894     13.988147         2.136         1.259
 1010   0.310      1.102539     13.989533         0.997         1.067
 1011   0.311      0.578627     13.990359         0.194         0.869
 1012   0.312      0.280665     13.990769         0.029         0.708
 1013   0.313      0.195561     13.990992         0.011         0.608
 1014   0.314      0.282181     13.991217         0.052         0.571
 1015   0.315      0.529960     13.991611         0.341         0.577
 1016   0.316      0.805666     13.992289         1.336         0.596
 1017   0.317      0.810563     13.993127         1.271         0.604
 1018   0.318      0.571406     13.993825         0.321         0.595
 1019   0.319      0.419370     13.994302         0.073         0.583
 1020   0.320      0.508148     13.994746         0.183         0.576
 1021   0.321      0.759496     13.995376         0.947         0.565
 1022   0.322      0.849838     13.996210         1.617         0.530
 1023   0.323      0.607455     13.996958         0.519         0.465
 1024   0.324      0.308268     13.997408         0.082         0.380
 1025   0.325      0.134293     13.997619         0.011         0.297
 1026   0.326      0.065675     13.997712         0.002         0.234
 1027   0.327      0.060142     13.997771         0.004         0.198
 1028   0.328      0.106286     13.997849         0.026         0.183
 1029   0.329      0.200625     13.998000         0.165         0.179
 1030   0.330      0.279340     13.998246         0.536         0.175
 1031   0.331      0.243813     13.998518         0.325         0.163
 1032   0.332      0.140469     13.998711         0.061         0.143
 1033   0.333      0.064670     13.998809         0.009         0.121
 1034   0.334      0.031383     13.998855         0.001         0.106
 1035   0.335      0.027226     13.998882         0.001         0.103
 1036   0.336      0.049513     13.998918         0.004         0.111
 1037   0.337      0.109919     13.998994         0.032         0.127
 1038   0.338      0.210520     13.999152         0.199         0.142
 1039   0.339      0.281058     13.999405         0.557         0.148
 1040   0.340      0.232682     13.999672         0.279         0.139
 1041   0.341      0.128569     13.999852         0.049         0.116
 1042   0.342      0.056246     13.999941         0.007         0.089
 1043   0.343      0.022141     13.999977         0.001         0.063
 1044   0.344      0.008356     13.999992         0.000         0.042
 1045   0.345      0.003103     13.999997         0.000         0.027
 1046   0.346      0.001146     13.999999         0.000         0.017
 1047   0.347      0.000422     14.000000         0.000         0.011
 1048   0.348      0.000155     14.000000         0.000         0.007
 1049   0.349      0.000057     14.000000         0.000         0.004
 1050   0.350      0.000021     14.000000         0.000         0.002
 1051   0.351      0.000008     14.000000         0.000         0.001
 1052   0.352      0.000003     14.000000         0.000         0.001
 1053   0.353      0.000001     14.000000         0.000         0.001
 1054   0.354      0.000000     14.000000         0.000         0.000
 1055   0.355      0.000000     14.000000         0.000         0.000
 1056   0.356      0.000000     14.000000         0.000         0.000
 1057   0.357      0.000000     14.000000         0.000         0.000
 1058   0.358      0.000000     14.000000         0.000         0.000
 1059   0.359      0.000000     14.000000         0.000         0.000
 1060   0.360      0.000000     14.000000         0.000         0.000
 1061   0.361      0.000000     14.000000         0.000         0.000
 1062   0.362      0.000000     14.000000         0.000         0.000
 1063   0.363      0.000000     14.000000         0.000         0.000
 1064   0.364      0.000000     14.000000         0.000         0.000
 1065   0.365      0.000000     14.000000         0.000         0.000
 1066   0.366      0.000000     14.000000         0.000         0.000
 1067   0.367      0.000000     14.000000         0.000         0.000
 1068   0.368      0.000000     14.000000         0.000         0.000
 1069   0.369      0.000000     14.000000         0.000         0.000
 1070   0.370      0.000000     14.000000         0.000         0.000
 1071   0.371      0.000000     14.000000         0.000         0.000
 1072   0.372      0.000000     14.000000         0.000         0.000
 1073   0.373      0.000000     14.000000         0.000         0.000
 1074   0.374      0.000000     14.000000         0.000         0.000
 1075   0.375      0.000000     14.000000         0.000         0.000
 1076   0.376      0.000000     14.000000         0.000         0.000
 1077   0.377      0.000000     14.000000         0.000         0.000
 1078   0.378      0.000000     14.000000         0.000         0.000
 1079   0.379      0.000000     14.000000         0.000         0.000
 1080   0.380      0.000000     14.000000         0.000         0.000
 1081   0.381      0.000000     14.000000         0.000         0.000
 1082   0.382      0.000000     14.000000         0.000         0.000
 1083   0.383      0.000000     14.000000         0.000         0.000
 1084   0.384      0.000000     14.000000         0.000         0.000
 1085   0.385      0.000000     14.000000         0.000         0.000
 1086   0.386      0.000000     14.000000         0.000         0.000
 1087   0.387      0.000000     14.000000         0.000         0.000
 1088   0.388      0.000000     14.000000         0.000         0.000
 1089   0.389      0.000000     14.000000         0.000         0.000
 1090   0.390      0.000000     14.000000         0.000         0.000
 1091   0.391      0.000000     14.000000         0.000         0.000
 1092   0.392      0.000000     14.000000         0.000         0.000
 1093   0.393      0.000000     14.000000         0.000         0.000
 1094   0.394      0.000000     14.000000         0.000         0.000
 1095   0.395      0.000000     14.000000         0.000         0.000
 1096   0.396      0.000000     14.000000         0.000         0.000
 1097   0.397      0.000000     14.000000         0.000         0.000
 1098   0.398      0.000000     14.000000         0.000         0.000
 1099   0.399      0.000000     14.000000         0.000         0.000
 1100   0.400      0.000000     14.000000         0.000         0.000
